playlist_id,playlist_name,playlist_img,playlist_owner_name,playlist_owner_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track.id,analysis_url,time_signature,added_at,is_local,primary_color,added_by.href,added_by.id,added_by.type,added_by.uri,added_by.external_urls.spotify,track.artists,track.available_markets,track.disc_number,track.duration_ms,track.episode,track.explicit,track.href,track.is_local,track.name,track.popularity,track.preview_url,track.track,track.track_number,track.type,track.uri,track.album.album_group,track.album.album_type,track.album.artists,track.album.available_markets,track.album.href,track.album.id,track.album.images,track.album.is_playable,track.album.name,track.album.release_date,track.album.release_date_precision,track.album.total_tracks,track.album.type,track.album.uri,track.album.external_urls.spotify,track.external_ids.isrc,track.external_urls.spotify,video_thumbnail.url,key_name,mode_name,key_mode,lyricist,duplicate,project
11Uq5T4xZGmo2zGkErg9jy,Alan Menken Songs,https://mosaic.scdn.co/640/ab67616d0000b2730f6e34072354d1ec51e40e16ab67616d0000b2732bf585fa65e5608b365f4909ab67616d0000b2733cc6ce0f434100e6914ba86bab67616d0000b273f27ae29b973caeff48534bab,philliphresh,philliphresh,0.405,0.62,0,-6.806,0,0.142,0.0419,1.38E-05,0.108,0.48,195.881,2cOE7d35PyfAh9M7DglPk0,https://api.spotify.com/v1/audio-analysis/2cOE7d35PyfAh9M7DglPk0,4,2023-03-20T00:31:02Z,FALSE,NA,https://api.spotify.com/v1/users/philliphresh,philliphresh,user,spotify:user:philliphresh,https://open.spotify.com/user/philliphresh,,,1,201342,FALSE,FALSE,https://api.spotify.com/v1/tracks/2cOE7d35PyfAh9M7DglPk0,FALSE,In This Place,49,NA,TRUE,3,track,spotify:track:2cOE7d35PyfAh9M7DglPk0,album,album,,,https://api.spotify.com/v1/albums/4YWNDk8pwKyWE9PhjCTiJG,4YWNDk8pwKyWE9PhjCTiJG,,TRUE,Ralph Breaks the Internet (Original Motion Picture Soundtrack),11/15/2018,day,35,album,spotify:album:4YWNDk8pwKyWE9PhjCTiJG,https://open.spotify.com/album/4YWNDk8pwKyWE9PhjCTiJG,USWD11890630,https://open.spotify.com/track/2cOE7d35PyfAh9M7DglPk0,NA,C,minor,C minor,Phil Johnston;Tom MacDougall,no,Ralph Breaks the Internet
11Uq5T4xZGmo2zGkErg9jy,Alan Menken Songs,https://mosaic.scdn.co/640/ab67616d0000b2730f6e34072354d1ec51e40e16ab67616d0000b2732bf585fa65e5608b365f4909ab67616d0000b2733cc6ce0f434100e6914ba86bab67616d0000b273f27ae29b973caeff48534bab,philliphresh,philliphresh,0.445,0.532,8,-8.018,1,0.0405,0.254,0,0.109,0.465,128.776,6ZxPYutGhjLTrcmvcshCa4,https://api.spotify.com/v1/audio-analysis/6ZxPYutGhjLTrcmvcshCa4,4,2023-03-20T00:32:42Z,FALSE,NA,https://api.spotify.com/v1/users/philliphresh,philliphresh,user,spotify:user:philliphresh,https://open.spotify.com/user/philliphresh,,,1,193096,FALSE,FALSE,https://api.spotify.com/v1/tracks/6ZxPYutGhjLTrcmvcshCa4,FALSE,Arabian Nights (2019),66,NA,TRUE,1,track,spotify:track:6ZxPYutGhjLTrcmvcshCa4,compilation,compilation,,,https://api.spotify.com/v1/albums/4WGcPCflN9FNccSu7tE9iS,4WGcPCflN9FNccSu7tE9iS,,TRUE,Aladdin (Original Motion Picture Soundtrack),5/22/2019,day,37,album,spotify:album:4WGcPCflN9FNccSu7tE9iS,https://open.spotify.com/album/4WGcPCflN9FNccSu7tE9iS,USWD11993105,https://open.spotify.com/track/6ZxPYutGhjLTrcmvcshCa4,NA,G#,major,G# major,Howard Ashman;Benj Pasek;Justin Paul,yes,Aladdin
11Uq5T4xZGmo2zGkErg9jy,Alan Menken Songs,https://mosaic.scdn.co/640/ab67616d0000b2730f6e34072354d1ec51e40e16ab67616d0000b2732bf585fa65e5608b365f4909ab67616d0000b2733cc6ce0f434100e6914ba86bab67616d0000b273f27ae29b973caeff48534bab,philliphresh,philliphresh,0.689,0.725,1,-6.17,1,0.054,0.0885,4.65E-04,0.0485,0.539,119.373,4JwLDaMaa6NoANUmV0Ju81,https://api.spotify.com/v1/audio-analysis/4JwLDaMaa6NoANUmV0Ju81,4,2023-03-20T00:32:44Z,FALSE,NA,https://api.spotify.com/v1/users/philliphresh,philliphresh,user,spotify:user:philliphresh,https://open.spotify.com/user/philliphresh,,,1,175223,FALSE,FALSE,https://api.spotify.com/v1/tracks/4JwLDaMaa6NoANUmV0Ju81,FALSE,One Jump Ahead,54,NA,TRUE,2,track,spotify:track:4JwLDaMaa6NoANUmV0Ju81,compilation,compilation,,,https://api.spotify.com/v1/albums/4WGcPCflN9FNccSu7tE9iS,4WGcPCflN9FNccSu7tE9iS,,TRUE,Aladdin (Original Motion Picture Soundtrack),5/22/2019,day,37,album,spotify:album:4WGcPCflN9FNccSu7tE9iS,https://open.spotify.com/album/4WGcPCflN9FNccSu7tE9iS,USWD11993106,https://open.spotify.com/track/4JwLDaMaa6NoANUmV0Ju81,NA,C#,major,C# major,Tim Rice,yes,Aladdin
11Uq5T4xZGmo2zGkErg9jy,Alan Menken Songs,https://mosaic.scdn.co/640/ab67616d0000b2730f6e34072354d1ec51e40e16ab67616d0000b2732bf585fa65e5608b365f4909ab67616d0000b2733cc6ce0f434100e6914ba86bab67616d0000b273f27ae29b973caeff48534bab,philliphresh,philliphresh,0.314,0.103,5,-16.886,1,0.0368,0.867,0.00462,0.0973,0.134,48.991,3Rf5q1Ua1Dx031OsCE1XRQ,https://api.spotify.com/v1/audio-analysis/3Rf5q1Ua1Dx031OsCE1XRQ,4,2023-03-20T00:32:47Z,FALSE,NA,https://api.spotify.com/v1/users/philliphresh,philliphresh,user,spotify:user:philliphresh,https://open.spotify.com/user/philliphresh,,,1,60009,FALSE,FALSE,https://api.spotify.com/v1/tracks/3Rf5q1Ua1Dx031OsCE1XRQ,FALSE,One Jump Ahead (Reprise),45,NA,TRUE,3,track,spotify:track:3Rf5q1Ua1Dx031OsCE1XRQ,compilation,compilation,,,https://api.spotify.com/v1/albums/4WGcPCflN9FNccSu7tE9iS,4WGcPCflN9FNccSu7tE9iS,,TRUE,Aladdin (Original Motion Picture Soundtrack),5/22/2019,day,37,album,spotify:album:4WGcPCflN9FNccSu7tE9iS,https://open.spotify.com/album/4WGcPCflN9FNccSu7tE9iS,USWD11993107,https://open.spotify.com/track/3Rf5q1Ua1Dx031OsCE1XRQ,NA,F,major,F major,Tim Rice,yes,Aladdin
11Uq5T4xZGmo2zGkErg9jy,Alan Menken Songs,https://mosaic.scdn.co/640/ab67616d0000b2730f6e34072354d1ec51e40e16ab67616d0000b2732bf585fa65e5608b365f4909ab67616d0000b2733cc6ce0f434100e6914ba86bab67616d0000b273f27ae29b973caeff48534bab,philliphresh,philliphresh,0.463,0.222,7,-12.484,0,0.0383,0.873,0,0.102,0.195,113.55,59Qbwz0fezaWxWekiwjSch,https://api.spotify.com/v1/audio-analysis/59Qbwz0fezaWxWekiwjSch,4,2023-03-20T00:32:49Z,FALSE,NA,https://api.spotify.com/v1/users/philliphresh,philliphresh,user,spotify:user:philliphresh,https://open.spotify.com/user/philliphresh,,,1,77855,FALSE,FALSE,https://api.spotify.com/v1/tracks/59Qbwz0fezaWxWekiwjSch,FALSE,Speechless (Part 1),51,NA,TRUE,4,track,spotify:track:59Qbwz0fezaWxWekiwjSch,compilation,compilation,,,https://api.spotify.com/v1/albums/4WGcPCflN9FNccSu7tE9iS,4WGcPCflN9FNccSu7tE9iS,,TRUE,Aladdin (Original Motion Picture Soundtrack),5/22/2019,day,37,album,spotify:album:4WGcPCflN9FNccSu7tE9iS,https://open.spotify.com/album/4WGcPCflN9FNccSu7tE9iS,USWD11993108,https://open.spotify.com/track/59Qbwz0fezaWxWekiwjSch,NA,G,minor,G minor,Benj Pasek;Justin Paul,no,Aladdin
11Uq5T4xZGmo2zGkErg9jy,Alan Menken Songs,https://mosaic.scdn.co/640/ab67616d0000b2730f6e34072354d1ec51e40e16ab67616d0000b2732bf585fa65e5608b365f4909ab67616d0000b2733cc6ce0f434100e6914ba86bab67616d0000b273f27ae29b973caeff48534bab,philliphresh,philliphresh,0.688,0.732,2,-6.162,1,0.0618,0.0536,0,0.145,0.665,97.703,5f2TWu6R2YYCJtLQ0fP78H,https://api.spotify.com/v1/audio-analysis/5f2TWu6R2YYCJtLQ0fP78H,4,2023-03-20T00:32:51Z,FALSE,NA,https://api.spotify.com/v1/users/philliphresh,philliphresh,user,spotify:user:philliphresh,https://open.spotify.com/user/philliphresh,,,1,155531,FALSE,FALSE,https://api.spotify.com/v1/tracks/5f2TWu6R2YYCJtLQ0fP78H,FALSE,Friend Like Me,67,NA,TRUE,5,track,spotify:track:5f2TWu6R2YYCJtLQ0fP78H,compilation,compilation,,,https://api.spotify.com/v1/albums/4WGcPCflN9FNccSu7tE9iS,4WGcPCflN9FNccSu7tE9iS,,TRUE,Aladdin (Original Motion Picture Soundtrack),5/22/2019,day,37,album,spotify:album:4WGcPCflN9FNccSu7tE9iS,https://open.spotify.com/album/4WGcPCflN9FNccSu7tE9iS,USWD11993109,https://open.spotify.com/track/5f2TWu6R2YYCJtLQ0fP78H,NA,D,major,D major,Howard Ashman,yes,Aladdin
11Uq5T4xZGmo2zGkErg9jy,Alan Menken Songs,https://mosaic.scdn.co/640/ab67616d0000b2730f6e34072354d1ec51e40e16ab67616d0000b2732bf585fa65e5608b365f4909ab67616d0000b2733cc6ce0f434100e6914ba86bab67616d0000b273f27ae29b973caeff48534bab,philliphresh,philliphresh,0.409,0.765,10,-5.674,0,0.104,0.0574,0,0.0922,0.365,97.383,1Pt2STlAgfB1CiEV8mf3CN,https://api.spotify.com/v1/audio-analysis/1Pt2STlAgfB1CiEV8mf3CN,4,2023-03-20T00:32:54Z,FALSE,NA,https://api.spotify.com/v1/users/philliphresh,philliphresh,user,spotify:user:philliphresh,https://open.spotify.com/user/philliphresh,,,1,209666,FALSE,FALSE,https://api.spotify.com/v1/tracks/1Pt2STlAgfB1CiEV8mf3CN,FALSE,Prince Ali,62,NA,TRUE,6,track,spotify:track:1Pt2STlAgfB1CiEV8mf3CN,compilation,compilation,,,https://api.spotify.com/v1/albums/4WGcPCflN9FNccSu7tE9iS,4WGcPCflN9FNccSu7tE9iS,,TRUE,Aladdin (Original Motion Picture Soundtrack),5/22/2019,day,37,album,spotify:album:4WGcPCflN9FNccSu7tE9iS,https://open.spotify.com/album/4WGcPCflN9FNccSu7tE9iS,USWD11993110,https://open.spotify.com/track/1Pt2STlAgfB1CiEV8mf3CN,NA,A#,minor,A# minor,Howard Ashman,yes,Aladdin
11Uq5T4xZGmo2zGkErg9jy,Alan Menken Songs,https://mosaic.scdn.co/640/ab67616d0000b2730f6e34072354d1ec51e40e16ab67616d0000b2732bf585fa65e5608b365f4909ab67616d0000b2733cc6ce0f434100e6914ba86bab67616d0000b273f27ae29b973caeff48534bab,philliphresh,philliphresh,0.395,0.375,0,-7.948,1,0.034,0.225,0,0.145,0.131,121.04,5viFjDGTnrApmUY5c8qkfw,https://api.spotify.com/v1/audio-analysis/5viFjDGTnrApmUY5c8qkfw,4,2023-03-20T00:33:00Z,FALSE,NA,https://api.spotify.com/v1/users/philliphresh,philliphresh,user,spotify:user:philliphresh,https://open.spotify.com/user/philliphresh,,,1,175593,FALSE,FALSE,https://api.spotify.com/v1/tracks/5viFjDGTnrApmUY5c8qkfw,FALSE,A Whole New World,62,NA,TRUE,7,track,spotify:track:5viFjDGTnrApmUY5c8qkfw,compilation,compilation,,,https://api.spotify.com/v1/albums/4WGcPCflN9FNccSu7tE9iS,4WGcPCflN9FNccSu7tE9iS,,TRUE,Aladdin (Original Motion Picture Soundtrack),5/22/2019,day,37,album,spotify:album:4WGcPCflN9FNccSu7tE9iS,https://open.spotify.com/album/4WGcPCflN9FNccSu7tE9iS,USWD11993111,https://open.spotify.com/track/5viFjDGTnrApmUY5c8qkfw,NA,C,major,C major,Tim Rice,yes,Aladdin
11Uq5T4xZGmo2zGkErg9jy,Alan Menken Songs,https://mosaic.scdn.co/640/ab67616d0000b2730f6e34072354d1ec51e40e16ab67616d0000b2732bf585fa65e5608b365f4909ab67616d0000b2733cc6ce0f434100e6914ba86bab67616d0000b273f27ae29b973caeff48534bab,philliphresh,philliphresh,0.492,0.573,7,-7.183,0,0.0411,0.162,0,0.0663,0.189,125.804,4pIjcawF1mGKm45b1CG5jV,https://api.spotify.com/v1/audio-analysis/4pIjcawF1mGKm45b1CG5jV,4,2023-03-20T00:33:07Z,FALSE,NA,https://api.spotify.com/v1/users/philliphresh,philliphresh,user,spotify:user:philliphresh,https://open.spotify.com/user/philliphresh,,,1,144136,FALSE,FALSE,https://api.spotify.com/v1/tracks/4pIjcawF1mGKm45b1CG5jV,FALSE,Speechless (Part 2),49,NA,TRUE,9,track,spotify:track:4pIjcawF1mGKm45b1CG5jV,compilation,compilation,,,https://api.spotify.com/v1/albums/4WGcPCflN9FNccSu7tE9iS,4WGcPCflN9FNccSu7tE9iS,,TRUE,Aladdin (Original Motion Picture Soundtrack),5/22/2019,day,37,album,spotify:album:4WGcPCflN9FNccSu7tE9iS,https://open.spotify.com/album/4WGcPCflN9FNccSu7tE9iS,USWD11993113,https://open.spotify.com/track/4pIjcawF1mGKm45b1CG5jV,NA,G,minor,G minor,Benj Pasek;Justin Paul,no,Aladdin
11Uq5T4xZGmo2zGkErg9jy,Alan Menken Songs,https://mosaic.scdn.co/640/ab67616d0000b2730f6e34072354d1ec51e40e16ab67616d0000b2732bf585fa65e5608b365f4909ab67616d0000b2733cc6ce0f434100e6914ba86bab67616d0000b273f27ae29b973caeff48534bab,philliphresh,philliphresh,0.302,0.414,2,-8.16,1,0.0319,0.0575,0,0.0861,0.105,110.508,4U9CF27YlwHRtUGKUzhUTT,https://api.spotify.com/v1/audio-analysis/4U9CF27YlwHRtUGKUzhUTT,4,2023-03-20T00:33:30Z,FALSE,NA,https://api.spotify.com/v1/users/philliphresh,philliphresh,user,spotify:user:philliphresh,https://open.spotify.com/user/philliphresh,,,1,242956,FALSE,FALSE,https://api.spotify.com/v1/tracks/4U9CF27YlwHRtUGKUzhUTT,FALSE,A Whole New World (End Title),59,NA,TRUE,10,track,spotify:track:4U9CF27YlwHRtUGKUzhUTT,compilation,compilation,,,https://api.spotify.com/v1/albums/4WGcPCflN9FNccSu7tE9iS,4WGcPCflN9FNccSu7tE9iS,,TRUE,Aladdin (Original Motion Picture Soundtrack),5/22/2019,day,37,album,spotify:album:4WGcPCflN9FNccSu7tE9iS,https://open.spotify.com/album/4WGcPCflN9FNccSu7tE9iS,USWD11993075,https://open.spotify.com/track/4U9CF27YlwHRtUGKUzhUTT,NA,D,major,D major,Tim Rice,yes,Aladdin
11Uq5T4xZGmo2zGkErg9jy,Alan Menken Songs,https://mosaic.scdn.co/640/ab67616d0000b2730f6e34072354d1ec51e40e16ab67616d0000b2732bf585fa65e5608b365f4909ab67616d0000b2733cc6ce0f434100e6914ba86bab67616d0000b273f27ae29b973caeff48534bab,philliphresh,philliphresh,0.738,0.831,2,-6.213,1,0.221,0.278,0,0.452,0.493,97.908,192XFsstn69TuEA3iDez6F,https://api.spotify.com/v1/audio-analysis/192XFsstn69TuEA3iDez6F,4,2023-03-20T00:33:32Z,FALSE,NA,https://api.spotify.com/v1/users/philliphresh,philliphresh,user,spotify:user:philliphresh,https://open.spotify.com/user/philliphresh,,,1,159359,FALSE,FALSE,https://api.spotify.com/v1/tracks/192XFsstn69TuEA3iDez6F,FALSE,Friend Like Me (End Title),46,NA,TRUE,11,track,spotify:track:192XFsstn69TuEA3iDez6F,compilation,compilation,,,https://api.spotify.com/v1/albums/4WGcPCflN9FNccSu7tE9iS,4WGcPCflN9FNccSu7tE9iS,,TRUE,Aladdin (Original Motion Picture Soundtrack),5/22/2019,day,37,album,spotify:album:4WGcPCflN9FNccSu7tE9iS,https://open.spotify.com/album/4WGcPCflN9FNccSu7tE9iS,USWD11993076,https://open.spotify.com/track/192XFsstn69TuEA3iDez6F,NA,D,major,D major,Howard Ashman,yes,Aladdin
11Uq5T4xZGmo2zGkErg9jy,Alan Menken Songs,https://mosaic.scdn.co/640/ab67616d0000b2730f6e34072354d1ec51e40e16ab67616d0000b2732bf585fa65e5608b365f4909ab67616d0000b2733cc6ce0f434100e6914ba86bab67616d0000b273f27ae29b973caeff48534bab,philliphresh,philliphresh,0.474,0.489,6,-7.625,0,0.0342,0.467,0,0.119,0.23,124.844,0XPsOSYzDJZJArevQNm2AR,https://api.spotify.com/v1/audio-analysis/0XPsOSYzDJZJArevQNm2AR,4,2023-03-20T00:33:50Z,FALSE,NA,https://api.spotify.com/v1/users/philliphresh,philliphresh,user,spotify:user:philliphresh,https://open.spotify.com/user/philliphresh,,,1,208800,FALSE,FALSE,https://api.spotify.com/v1/tracks/0XPsOSYzDJZJArevQNm2AR,FALSE,Speechless (Full),68,NA,TRUE,12,track,spotify:track:0XPsOSYzDJZJArevQNm2AR,compilation,compilation,,,https://api.spotify.com/v1/albums/4WGcPCflN9FNccSu7tE9iS,4WGcPCflN9FNccSu7tE9iS,,TRUE,Aladdin (Original Motion Picture Soundtrack),5/22/2019,day,37,album,spotify:album:4WGcPCflN9FNccSu7tE9iS,https://open.spotify.com/album/4WGcPCflN9FNccSu7tE9iS,USWD11993077,https://open.spotify.com/track/0XPsOSYzDJZJArevQNm2AR,NA,F#,minor,F# minor,Benj Pasek;Justin Paul,no,Aladdin
11Uq5T4xZGmo2zGkErg9jy,Alan Menken Songs,https://mosaic.scdn.co/640/ab67616d0000b2730f6e34072354d1ec51e40e16ab67616d0000b2732bf585fa65e5608b365f4909ab67616d0000b2733cc6ce0f434100e6914ba86bab67616d0000b273f27ae29b973caeff48534bab,philliphresh,philliphresh,0.472,0.316,7,-11.667,1,0.0788,0.837,1.04E-06,0.313,0.453,82.897,4hWpEKnYibHOE8l1knT3mh,https://api.spotify.com/v1/audio-analysis/4hWpEKnYibHOE8l1knT3mh,3,2023-03-20T00:34:47Z,FALSE,NA,https://api.spotify.com/v1/users/philliphresh,philliphresh,user,spotify:user:philliphresh,https://open.spotify.com/user/philliphresh,,,1,270119,FALSE,FALSE,https://api.spotify.com/v1/tracks/4hWpEKnYibHOE8l1knT3mh,FALSE,Andalasia,30,NA,TRUE,1,track,spotify:track:4hWpEKnYibHOE8l1knT3mh,album,album,,,https://api.spotify.com/v1/albums/5S0XYRNtdDHNas37W1AhNH,5S0XYRNtdDHNas37W1AhNH,,TRUE,Disenchanted (Original Soundtrack),11/18/2022,day,14,album,spotify:album:5S0XYRNtdDHNas37W1AhNH,https://open.spotify.com/album/5S0XYRNtdDHNas37W1AhNH,USWD12217359,https://open.spotify.com/track/4hWpEKnYibHOE8l1knT3mh,NA,G,major,G major,Stephen Schwartz,no,Disenchanted
11Uq5T4xZGmo2zGkErg9jy,Alan Menken Songs,https://mosaic.scdn.co/640/ab67616d0000b2730f6e34072354d1ec51e40e16ab67616d0000b2732bf585fa65e5608b365f4909ab67616d0000b2733cc6ce0f434100e6914ba86bab67616d0000b273f27ae29b973caeff48534bab,philliphresh,philliphresh,0.397,0.433,9,-8.504,1,0.0304,0.772,6.24E-05,0.143,0.522,79.743,4k2SAlzPCZYwPtFTdPen88,https://api.spotify.com/v1/audio-analysis/4k2SAlzPCZYwPtFTdPen88,4,2023-03-20T00:34:51Z,FALSE,NA,https://api.spotify.com/v1/users/philliphresh,philliphresh,user,spotify:user:philliphresh,https://open.spotify.com/user/philliphresh,,,1,177321,FALSE,FALSE,https://api.spotify.com/v1/tracks/4k2SAlzPCZYwPtFTdPen88,FALSE,Even More Enchanted,33,NA,TRUE,2,track,spotify:track:4k2SAlzPCZYwPtFTdPen88,album,album,,,https://api.spotify.com/v1/albums/5S0XYRNtdDHNas37W1AhNH,5S0XYRNtdDHNas37W1AhNH,,TRUE,Disenchanted (Original Soundtrack),11/18/2022,day,14,album,spotify:album:5S0XYRNtdDHNas37W1AhNH,https://open.spotify.com/album/5S0XYRNtdDHNas37W1AhNH,USWD12217360,https://open.spotify.com/track/4k2SAlzPCZYwPtFTdPen88,NA,A,major,A major,Stephen Schwartz,no,Disenchanted
11Uq5T4xZGmo2zGkErg9jy,Alan Menken Songs,https://mosaic.scdn.co/640/ab67616d0000b2730f6e34072354d1ec51e40e16ab67616d0000b2732bf585fa65e5608b365f4909ab67616d0000b2733cc6ce0f434100e6914ba86bab67616d0000b273f27ae29b973caeff48534bab,philliphresh,philliphresh,0.386,0.362,1,-11.626,1,0.0456,0.927,1.31E-05,0.0929,0.192,61.927,0caxrtI20V2khIG1rXi3lz,https://api.spotify.com/v1/audio-analysis/0caxrtI20V2khIG1rXi3lz,3,2023-03-20T00:34:53Z,FALSE,NA,https://api.spotify.com/v1/users/philliphresh,philliphresh,user,spotify:user:philliphresh,https://open.spotify.com/user/philliphresh,,,1,173499,FALSE,FALSE,https://api.spotify.com/v1/tracks/0caxrtI20V2khIG1rXi3lz,FALSE,The Magic of Andalasia,32,NA,TRUE,3,track,spotify:track:0caxrtI20V2khIG1rXi3lz,album,album,,,https://api.spotify.com/v1/albums/5S0XYRNtdDHNas37W1AhNH,5S0XYRNtdDHNas37W1AhNH,,TRUE,Disenchanted (Original Soundtrack),11/18/2022,day,14,album,spotify:album:5S0XYRNtdDHNas37W1AhNH,https://open.spotify.com/album/5S0XYRNtdDHNas37W1AhNH,USWD12217361,https://open.spotify.com/track/0caxrtI20V2khIG1rXi3lz,NA,C#,major,C# major,Stephen Schwartz,no,Disenchanted
11Uq5T4xZGmo2zGkErg9jy,Alan Menken Songs,https://mosaic.scdn.co/640/ab67616d0000b2730f6e34072354d1ec51e40e16ab67616d0000b2732bf585fa65e5608b365f4909ab67616d0000b2733cc6ce0f434100e6914ba86bab67616d0000b273f27ae29b973caeff48534bab,philliphresh,philliphresh,0.35,0.258,10,-9.829,1,0.0364,0.944,1.31E-04,0.181,0.266,120.232,7wiV491wweFFkWSUBPKGQ1,https://api.spotify.com/v1/audio-analysis/7wiV491wweFFkWSUBPKGQ1,3,2023-03-20T00:34:56Z,FALSE,NA,https://api.spotify.com/v1/users/philliphresh,philliphresh,user,spotify:user:philliphresh,https://open.spotify.com/user/philliphresh,,,1,174280,FALSE,FALSE,https://api.spotify.com/v1/tracks/7wiV491wweFFkWSUBPKGQ1,FALSE,Fairytale Life (The Wish),35,NA,TRUE,4,track,spotify:track:7wiV491wweFFkWSUBPKGQ1,album,album,,,https://api.spotify.com/v1/albums/5S0XYRNtdDHNas37W1AhNH,5S0XYRNtdDHNas37W1AhNH,,TRUE,Disenchanted (Original Soundtrack),11/18/2022,day,14,album,spotify:album:5S0XYRNtdDHNas37W1AhNH,https://open.spotify.com/album/5S0XYRNtdDHNas37W1AhNH,USWD12217362,https://open.spotify.com/track/7wiV491wweFFkWSUBPKGQ1,NA,A#,major,A# major,Stephen Schwartz,no,Disenchanted
11Uq5T4xZGmo2zGkErg9jy,Alan Menken Songs,https://mosaic.scdn.co/640/ab67616d0000b2730f6e34072354d1ec51e40e16ab67616d0000b2732bf585fa65e5608b365f4909ab67616d0000b2733cc6ce0f434100e6914ba86bab67616d0000b273f27ae29b973caeff48534bab,philliphresh,philliphresh,0.382,0.473,4,-7.952,1,0.0464,0.797,2.81E-05,0.119,0.262,131.455,56MexgkLY4i6eQqHDoGM0n,https://api.spotify.com/v1/audio-analysis/56MexgkLY4i6eQqHDoGM0n,4,2023-03-20T00:34:58Z,FALSE,NA,https://api.spotify.com/v1/users/philliphresh,philliphresh,user,spotify:user:philliphresh,https://open.spotify.com/user/philliphresh,,,1,242601,FALSE,FALSE,https://api.spotify.com/v1/tracks/56MexgkLY4i6eQqHDoGM0n,FALSE,Fairytale Life (After the Spell),33,NA,TRUE,5,track,spotify:track:56MexgkLY4i6eQqHDoGM0n,album,album,,,https://api.spotify.com/v1/albums/5S0XYRNtdDHNas37W1AhNH,5S0XYRNtdDHNas37W1AhNH,,TRUE,Disenchanted (Original Soundtrack),11/18/2022,day,14,album,spotify:album:5S0XYRNtdDHNas37W1AhNH,https://open.spotify.com/album/5S0XYRNtdDHNas37W1AhNH,USWD12217363,https://open.spotify.com/track/56MexgkLY4i6eQqHDoGM0n,NA,E,major,E major,Stephen Schwartz,no,Disenchanted
11Uq5T4xZGmo2zGkErg9jy,Alan Menken Songs,https://mosaic.scdn.co/640/ab67616d0000b2730f6e34072354d1ec51e40e16ab67616d0000b2732bf585fa65e5608b365f4909ab67616d0000b2733cc6ce0f434100e6914ba86bab67616d0000b273f27ae29b973caeff48534bab,philliphresh,philliphresh,0.355,0.371,5,-7.992,0,0.0394,0.889,0,0.0866,0.208,86.486,0X8ovpOop7XKDS0H8Krd5H,https://api.spotify.com/v1/audio-analysis/0X8ovpOop7XKDS0H8Krd5H,3,2023-03-20T00:35:02Z,FALSE,NA,https://api.spotify.com/v1/users/philliphresh,philliphresh,user,spotify:user:philliphresh,https://open.spotify.com/user/philliphresh,,,1,194089,FALSE,FALSE,https://api.spotify.com/v1/tracks/0X8ovpOop7XKDS0H8Krd5H,FALSE,Perfect,32,NA,TRUE,6,track,spotify:track:0X8ovpOop7XKDS0H8Krd5H,album,album,,,https://api.spotify.com/v1/albums/5S0XYRNtdDHNas37W1AhNH,5S0XYRNtdDHNas37W1AhNH,,TRUE,Disenchanted (Original Soundtrack),11/18/2022,day,14,album,spotify:album:5S0XYRNtdDHNas37W1AhNH,https://open.spotify.com/album/5S0XYRNtdDHNas37W1AhNH,USWD12217364,https://open.spotify.com/track/0X8ovpOop7XKDS0H8Krd5H,NA,F,minor,F minor,Stephen Schwartz,no,Disenchanted
11Uq5T4xZGmo2zGkErg9jy,Alan Menken Songs,https://mosaic.scdn.co/640/ab67616d0000b2730f6e34072354d1ec51e40e16ab67616d0000b2732bf585fa65e5608b365f4909ab67616d0000b2733cc6ce0f434100e6914ba86bab67616d0000b273f27ae29b973caeff48534bab,philliphresh,philliphresh,0.655,0.624,10,-6.293,0,0.076,0.437,0,0.101,0.616,86.715,5EYfMl1Kg3AWoRTecsPahd,https://api.spotify.com/v1/audio-analysis/5EYfMl1Kg3AWoRTecsPahd,4,2023-03-20T00:35:05Z,FALSE,NA,https://api.spotify.com/v1/users/philliphresh,philliphresh,user,spotify:user:philliphresh,https://open.spotify.com/user/philliphresh,,,1,201124,FALSE,FALSE,https://api.spotify.com/v1/tracks/5EYfMl1Kg3AWoRTecsPahd,FALSE,Badder,46,NA,TRUE,7,track,spotify:track:5EYfMl1Kg3AWoRTecsPahd,album,album,,,https://api.spotify.com/v1/albums/5S0XYRNtdDHNas37W1AhNH,5S0XYRNtdDHNas37W1AhNH,,TRUE,Disenchanted (Original Soundtrack),11/18/2022,day,14,album,spotify:album:5S0XYRNtdDHNas37W1AhNH,https://open.spotify.com/album/5S0XYRNtdDHNas37W1AhNH,USWD12217365,https://open.spotify.com/track/5EYfMl1Kg3AWoRTecsPahd,NA,A#,minor,A# minor,Stephen Schwartz,no,Disenchanted
